time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.820000000000002,1.05957012648,3.46380698095,17.9875957753,0.265796672484,6.08089610918,0.0,1.89641311311,3.84306754003,4.73107133937,0.062654549433,-0.176360067483,0.0,430.9558170468196,430.7088581742505,431.9097913042184,431.4818276618559
2.880000000000002,1.17753588171,3.69950835734,18.2734575873,0.272155744157,6.07083258519,0.0,2.03659494301,4.01390745009,4.79655068893,0.04375064958,-0.185537006474,0.0,469.719487134708,468.97790190223577,468.98535335079566,467.51650570073065
2.940000000000002,1.30488340029,3.94649007969,18.5665962071,0.274894170088,6.06082710617,0.0,2.20915214188,4.2185396416,4.97308763728,0.0464294599804,-0.19842809258,0.0,505.7890220392611,504.82926019533204,504.6033262586102,504.79758018661164
3.000000000000002,1.44170291349,4.20444124188,18.865530173,0.279695280829,6.04946534509,0.0,2.35240136099,4.37991714263,4.99047165859,0.0296317559717,-0.19146155016,0.0,459.20004080072886,459.7162868313583,459.5387629180552,458.2058582569292
3.0600000000000023,1.58817048262,4.47309306762,19.1688531175,0.282335792934,6.03969430978,0.0,2.53057879181,4.57484415615,5.1188063503,0.0386762699949,-0.207065707543,0.0,496.7322989986369,495.5530263412871,495.3368906369895,496.00198902038244
3.1200000000000023,1.74478130687,4.75259164412,19.4768611538,0.284645559535,6.02733640188,0.0,2.69074235455,4.7415421886,5.14713685601,0.0378546489481,-0.211327753895,0.0,468.5282016525557,468.15629281585814,467.3120003397033,467.2485742329592
3.1800000000000024,1.9113070215,5.04217544868,19.7868058869,0.287954652588,6.01766447719,0.0,2.86081076538,4.91108814028,5.18329798919,0.0478784351107,-0.193493081902,0.0,471.6803696566766,473.01734554347314,472.21511711880964,472.98869188721204
3.2400000000000024,2.08767240017,5.34138569593,20.0969571353,0.292186746745,6.00769511303,0.0,3.01871382004,5.06259239854,5.1543566725,0.0338498318543,-0.208775235277,0.0,454.72769856468244,453.4637914990865,453.39245641099,452.2646776108677
3.3000000000000025,2.27304213987,5.6490693035,20.4031456592,0.300317131077,5.99535665661,0.0,3.1611332949,5.1938876389,5.05142931597,0.0055689710298,-0.205076615319,0.0,429.1627674155631,429.4326651114315,431.3773804795261,428.98209970898273
3.3600000000000025,2.46693299254,5.96447964432,20.7024412454,0.300658550922,5.98327980912,0.0,3.30275957775,5.31957419686,4.9250435398,0.00284792722422,-0.200913929645,0.0,422.0916583119833,422.40776659259626,422.29745210589437,422.0625206241695
3.4200000000000026,2.67042836321,6.28827515781,20.9970110482,0.301025331578,5.97171274507,0.0,3.48120377051,5.4731878386,4.89326123355,0.00664282084979,-0.209859710342,0.0,455.97644805180965,455.22132144987074,455.4156455661577,455.7190837508801
3.4800000000000026,2.88410455108,6.62057400267,21.2875062611,0.301690979601,5.9591896362,0.0,3.64219479005,5.60316656007,4.78962399947,-0.000344134196934,-0.214169239892,0.0,432.22846726238714,431.81959152230405,432.65858847278366,432.06969007351216
3.5400000000000027,3.10813898658,6.96110925023,21.5732671352,0.306168150303,5.95362937926,0.0,3.82587016167,5.74801703793,4.73513499389,-0.0248073563557,-0.1857694527,0.0,449.50171548159267,451.7574701569595,450.7437867466451,448.76197391946704
3.6000000000000028,3.34403193642,7.31106703322,21.8580208106,0.306203880208,5.96199284162,0.0,4.03599939293,5.91687487028,4.75636646566,-0.0124302108369,-0.235371169044,0.0,477.34523754346327,473.5064299770464,476.8351694956,477.78003228702477
3.660000000000003,3.59137301372,7.6701746313,22.1411149134,0.305759916818,5.9492837152,0.0,4.20953375636,6.05292050881,4.67963117859,-0.0197671775169,-0.249650293035,0.0,445.08401763791045,443.8558163074813,445.0358631656318,444.4348449305024
3.720000000000003,3.85092143078,8.03873796727,22.4239173612,0.30456797292,5.93446238608,0.0,4.44306374018,6.23160558772,4.74552672442,-0.0218219729281,-0.246339044054,0.0,492.8194235328276,493.0089446485095,493.7542938179534,493.6027064291177
3.780000000000003,4.1240075125,8.41729392366,22.7086281096,0.303276327153,5.9209832373,0.0,4.66061818974,6.38615965502,4.74373703346,-0.021135015102,-0.260094114562,0.0,475.3800897644529,474.2658045217824,474.62415746802867,474.67691990809453
3.840000000000003,4.40918704705,8.80409939384,22.990174349,0.307716890609,5.90580929473,0.0,4.84629503794,6.50721127799,4.64039636354,0.00386572727272,-0.253998715511,0.0,442.8031661992174,443.2373088596457,441.1137353038528,443.1741893400931
3.900000000000003,4.70659202797,9.19886269565,23.2676758395,0.307999286323,5.90800365123,0.0,5.06664675893,6.6511874237,4.60930105379,-7.17479640209e-05,-0.209444994958,0.0,466.9446145332108,470.35466315736744,469.2080759726805,468.9021500844129
